,review,label
324,"1 Good Build Quilty & feel premium.2. Crystal clear sound. good balance of Bass & treble. 3. Nice connectivity range. Con.1. The navigation button is very complicated and pathetic. To change a track, need to press single button 2/3 time which is very irritating.  Volume Up/Down buttons can be used for the same as other brand using.2. We can connect one device at a time which is very bad for this device. even Nokia was giving multi-point connectivity in 2012. We need to switch every time...",0
325,Awesome all good but sounds quality is average like Cristal clear but bass is not working,0
326,"I'm using Bullets Z with OnePlus 7T pro. The moment I open the box, it feels good, build quality is good. Sound quality is not upto the mark.The neckband is soft and flexible and battery life is awesome 19+ hrs. Only one demerit: Can't connect to 2 simultaneous device, need to switch it manually by OP switch button on the Bullets Z",0
327,"May be my expectations from oneplus was a bit too much it didn’t quite live upto it.. for an audiophile this is a below average product and you might give it a miss. Pros- cheap price, good built, very flexible body, water resistance, Fast connectivity and good battery life. Thanks for reading!",0
328,"- Sound Quality: 2/5  Earphones are meant to have better sound. But this product fails to do so. Sound quality is bad. I'm currently using 1 more piston fit wired earphone, the quality is much much better then oneplus z earphones.   - Confort - 2/5   Not very conformable in ears. neck band support is good.- Device Switch: 3/5  Switch between two devices in fast but it connects to my laptop but sounds - Build quality: 4/5  Build quality is good- Battery: 5/5  Battery is the only ...",0
329,Built are excellent Battery backup or also super excellent Sound are good But base are normally but superb 10/8 Full automatic system this function are good 👍,0
330,"Got the delivery of product within 2 days even earlier than estimated date , I'm so grateful to the Flipkart team providing us with the availability of stuff even during such a pandemic and prompt channel !!!About the product 1. First of all if you are into BASS this one is definitely not for you ( as in my case , it was a big turn off for me )2. The battery backup is amazing , I got completely discharged set , but just pinned the set to charger for 3 minutes and it's battery was restored ...",0
331,Definitely not worth for the music lovers who loves bass and effects.... Just suitable to take calls with good battery backup.. that is it...I wouldn't suggest this for gamers or music lovers.,0
332,"Great battery,great design, build quality is also best at this priceThe only reason I gave 2 star is ""noise cancellation"" its not good at all and I observed it stops working sometimes.",0
333,Within a week of use microphone not working. Oneplus nearest repair outlet is 300 kms away. For 2k rupees headphone I should travel 300 kms during this covid situation,0
334,Very bed quality product. Voice is broken during calling and battery charging is not working now. i purchased it before 15 days but now facing so many problems Customer care told me there is no default in one plus bullets wireless bluetooth headset. I m very dissatisfied with this bluetooth headset.,0
335,"I buy this headset on 5/06/2020, I found that bass was very low. And suddenly without any reason on 17/06/2020 when I am listening songs the right side earbuds decrease output.",0
336,Mic is not working  flipcart team is not responding properly,0
337,Bluetooth connectivity issues,0
338,Within 20 days volume control and mic buttons has stopped working...,0
339,Finally the one+ also become cheep china product Not recommended,0
340,After using 10 days the LED started glowing continuously even after factory reset and also not connecting to the phone...waste purchase,0
341,"If you want to buy this headphone go for it if you want to listen songs, taking calls but gaming. For pubg I don't recommended you to buy this. That's my humble suggestion. Thanks___",0
342,Indicator light is always on . Not getting connected with any device. Just crossed the return period. So trying to contact customer service.. But they ain't  picking up guys.. !,0
343,Very bad products,0
344,Useless,0
345,"If you planned to buy this One+ Wireless Bullets Z, then please read the description Carefully. They don't mention ""Active Noise Cancellation"" in anywhere. This earphone got many cool features but when it comes to sound quality it's worst simply worst, when you drive your bike/sitting in front on cooler and talking to to someone on call using this bluetooth device than the person on the other side face the real  difficulty to talk with you. And its so annoying when someone told you repeatedly...",0
